D006394, MSH, DOID:0001816
C0154788, UMLS_CUI, DOID:11766
H55.03, ICD10CM, DOID:11771
379.53, ICD9CM, DOID:11771
D009759, MSH, DOID:11771
246784009, SNOMEDCT_US_2015_03_01, DOID:11771
39771000, SNOMEDCT_US_2015_03_01, DOID:11771
45339001, SNOMEDCT_US_2015_03_01, DOID:11771
C0271384, UMLS_CUI, DOID:11771
H44.53, ICD10CM, DOID:11772
360.44, ICD9CM, DOID:11772
1361009, SNOMEDCT_US_2015_03_01, DOID:11772
193288000, SNOMEDCT_US_2015_03_01, DOID:11772
C0152458, UMLS_CUI, DOID:11772
360.42, ICD9CM, DOID:11776
193286001, SNOMEDCT_US_2015_03_01, DOID:11776
264008, SNOMEDCT_US_2015_03_01, DOID:11776
C0154789, UMLS_CUI, DOID:11776
H52.22, ICD10CM, DOID:11781
367.21, ICD9CM, DOID:11781
68905002, SNOMEDCT_US_2015_03_01, DOID:11781
C0152193, UMLS_CUI, DOID:11781
1116-1831, CSP, DOID:11782
0004222, EFO, DOID:11782
0000483, HP, DOID:11782
H52.2, ICD10CM, DOID:11782
H52.20, ICD10CM, DOID:11782
367.2, ICD9CM, DOID:11782
367.20, ICD9CM, DOID:11782
D001251, MSH, DOID:11782
603047, OMIM, DOID:11782
155134009, SNOMEDCT_US_2015_03_01, DOID:11782
193626006, SNOMEDCT_US_2015_03_01, DOID:11782
193627002, SNOMEDCT_US_2015_03_01, DOID:11782
82649003, SNOMEDCT_US_2015_03_01, DOID:11782
C0004106, UMLS_CUI, DOID:11782
385.24, ICD9CM, DOID:11783
C0155488, UMLS_CUI, DOID:11783
289.52, ICD9CM, DOID:11786
C1260402, UMLS_CUI, DOID:11786
D73.2, ICD10CM, DOID:11787
289.51, ICD9CM, DOID:11787
191382009, SNOMEDCT_US_2015_03_01, DOID:11787
C0398661, UMLS_CUI, DOID:11787
371.05, ICD9CM, DOID:11793
193801004, SNOMEDCT_US_2015_03_01, DOID:11793
28143002, SNOMEDCT_US_2015_03_01, DOID:11793
C0155102, UMLS_CUI, DOID:11793
J37.0, ICD10CM, DOID:11797
476.0, ICD9CM, DOID:11797
C26975, NCI, DOID:11797
155535001, SNOMEDCT_US_2015_03_01, DOID:11797
195815004, SNOMEDCT_US_2015_03_01, DOID:11797
195816003, SNOMEDCT_US_2015_03_01, DOID:11797
29951006, SNOMEDCT_US_2015_03_01, DOID:11797
C0155836, UMLS_CUI, DOID:11797
D010490, MSH, DOID:118
C3319, NCI, DOID:118
373945007, SNOMEDCT_US_2015_03_01, DOID:118
70370001, SNOMEDCT_US_2015_03_01, DOID:118
C0031039, UMLS_CUI, DOID:118
E46, ICD10CM, DOID:11801
263.9, ICD9CM, DOID:11801
D011502, MSH, DOID:11801
C34952, NCI, DOID:11801
190608007, SNOMEDCT_US_2015_03_01, DOID:11801
238107002, SNOMEDCT_US_2015_03_01, DOID:11801
267411007, SNOMEDCT_US_2015_03_01, DOID:11801
72608005, SNOMEDCT_US_2015_03_01, DOID:11801
C0033677, UMLS_CUI, DOID:11801
C67.5, ICD10CM, DOID:11809
188.5, ICD9CM, DOID:11809
188244007, SNOMEDCT_US_2015_03_01, DOID:11809
94124002, SNOMEDCT_US_2015_03_01, DOID:11809
C0153613, UMLS_CUI, DOID:11809
C67.4, ICD10CM, DOID:11811
188.4, ICD9CM, DOID:11811
188243001, SNOMEDCT_US_2015_03_01, DOID:11811
93972009, SNOMEDCT_US_2015_03_01, DOID:11811
C0153612, UMLS_CUI, DOID:11811
C4669, NCI, DOID:11812
278046008, SNOMEDCT_US_2015_03_01, DOID:11812
C0349666, UMLS_CUI, DOID:11812
C67.0, ICD10CM, DOID:11813
188.0, ICD9CM, DOID:11813
188239000, SNOMEDCT_US_2015_03_01, DOID:11813
254931006, SNOMEDCT_US_2015_03_01, DOID:11813
94109006, SNOMEDCT_US_2015_03_01, DOID:11813
C0496826, UMLS_CUI, DOID:11813
C67.3, ICD10CM, DOID:11814
188.3, ICD9CM, DOID:11814
188242006, SNOMEDCT_US_2015_03_01, DOID:11814
93675008, SNOMEDCT_US_2015_03_01, DOID:11814
C0153611, UMLS_CUI, DOID:11814
H43.81, ICD10CM, DOID:11816
379.21, ICD9CM, DOID:11816
247090008, SNOMEDCT_US_2015_03_01, DOID:11816
60189009, SNOMEDCT_US_2015_03_01, DOID:11816
C0155366, UMLS_CUI, DOID:11816
C67.7, ICD10CM, DOID:11817
188.7, ICD9CM, DOID:11817
363456000, SNOMEDCT_US_2015_03_01, DOID:11817
94120006, SNOMEDCT_US_2015_03_01, DOID:11817
C0153615, UMLS_CUI, DOID:11817
C67.6, ICD10CM, DOID:11818
188.6, ICD9CM, DOID:11818
C12337, NCI, DOID:11818
188245008, SNOMEDCT_US_2015_03_01, DOID:11818
94122003, SNOMEDCT_US_2015_03_01, DOID:11818
C0153614, UMLS_CUI, DOID:11818
C66, ICD10CM, DOID:11819
189.2, ICD9CM, DOID:11819
D014516, MSH, DOID:11819
C7543, NCI, DOID:11819
191600, OMIM, DOID:11819
154543003, SNOMEDCT_US_2015_03_01, DOID:11819
363458004, SNOMEDCT_US_2015_03_01, DOID:11819
94121005, SNOMEDCT_US_2015_03_01, DOID:11819
C0153619, UMLS_CUI, DOID:11819
C67.1, ICD10CM, DOID:11820
188.1, ICD9CM, DOID:11820
C12332, NCI, DOID:11820
188240003, SNOMEDCT_US_2015_03_01, DOID:11820
93678005, SNOMEDCT_US_2015_03_01, DOID:11820
C0496827, UMLS_CUI, DOID:11820
C6164, NCI, DOID:11821
C1332561, UMLS_CUI, DOID:11821
K76.7, ICD10CM, DOID:11823
572.4, ICD9CM, DOID:11823
D006530, MSH, DOID:11823
C113400, NCI, DOID:11823
51292008, SNOMEDCT_US_2015_03_01, DOID:11823
C0019212, UMLS_CUI, DOID:11823
E78.81, ICD10CM, DOID:11824
C27896, NCI, DOID:11824
139436, ORDO, DOID:11824
190801003, SNOMEDCT_US_2015_03_01, DOID:11824
84241008, SNOMEDCT_US_2015_03_01, DOID:11824
C0311284, UMLS_CUI, DOID:11824
0004207, EFO, DOID:11829
H44.2, ICD10CM, DOID:11829
360.21, ICD9CM, DOID:11829
D047728, MSH, DOID:11829
193276002, SNOMEDCT_US_2015_03_01, DOID:11829
193278001, SNOMEDCT_US_2015_03_01, DOID:11829
193625005, SNOMEDCT_US_2015_03_01, DOID:11829
32022003, SNOMEDCT_US_2015_03_01, DOID:11829
C0154778, UMLS_CUI, DOID:11829
0003927, EFO, DOID:11830
H52.1, ICD10CM, DOID:11830
367.1, ICD9CM, DOID:11830
D009216, MSH, DOID:11830
C102533, NCI, DOID:11830
160700, OMIM, DOID:11830
255500, OMIM, DOID:11830
300613, OMIM, DOID:11830
310460, OMIM, DOID:11830
603221, OMIM, DOID:11830
608367, OMIM, DOID:11830
608474, OMIM, DOID:11830
608908, OMIM, DOID:11830
609256, OMIM, DOID:11830
609257, OMIM, DOID:11830
609258, OMIM, DOID:11830
609259, OMIM, DOID:11830
609994, OMIM, DOID:11830
609995, OMIM, DOID:11830
610320, OMIM, DOID:11830
612554, OMIM, DOID:11830
612717, OMIM, DOID:11830
613959, OMIM, DOID:11830
613969, OMIM, DOID:11830
614166, OMIM, DOID:11830
614167, OMIM, DOID:11830
615420, OMIM, DOID:11830
615431, OMIM, DOID:11830
615946, OMIM, DOID:11830
155133003, SNOMEDCT_US_2015_03_01, DOID:11830
57190000, SNOMEDCT_US_2015_03_01, DOID:11830
C0027092, UMLS_CUI, DOID:11830
H47.61, ICD10CM, DOID:11831
377.75, ICD9CM, DOID:11831
D019575, MSH, DOID:11831
68574006, SNOMEDCT_US_2015_03_01, DOID:11831
C0155320, UMLS_CUI, DOID:11831
D012640, MSH, DOID:11832
C3980, NCI, DOID:11832
39194005, SNOMEDCT_US_2015_03_01, DOID:11832
C0270824, UMLS_CUI, DOID:11832
Q66.0, ICD10CM, DOID:11836
Q66.89, ICD10CM, DOID:11836
754.51, ICD9CM, DOID:11836
D003025, MSH, DOID:11836
C84641, NCI, DOID:11836
119800, OMIM, DOID:11836
15169008, SNOMEDCT_US_2015_03_01, DOID:11836
156985005, SNOMEDCT_US_2015_03_01, DOID:11836
156987002, SNOMEDCT_US_2015_03_01, DOID:11836
205089003, SNOMEDCT_US_2015_03_01, DOID:11836
249808002, SNOMEDCT_US_2015_03_01, DOID:11836
253957000, SNOMEDCT_US_2015_03_01, DOID:11836
268340009, SNOMEDCT_US_2015_03_01, DOID:11836
268341008, SNOMEDCT_US_2015_03_01, DOID:11836
33163000, SNOMEDCT_US_2015_03_01, DOID:11836
397932003, SNOMEDCT_US_2015_03_01, DOID:11836
C0009081, UMLS_CUI, DOID:11836
C7730, NCI, DOID:11838
C0238352, UMLS_CUI, DOID:11838
C60.1, ICD10CM, DOID:11839
187.2, ICD9CM, DOID:11839
363451005, SNOMEDCT_US_2015_03_01, DOID:11839
93813005, SNOMEDCT_US_2015_03_01, DOID:11839
C0153599, UMLS_CUI, DOID:11839
N04, ICD10CM, DOID:1184
581, ICD9CM, DOID:1184
D009404, MSH, DOID:1184
C34845, NCI, DOID:1184
256300, OMIM, DOID:1184
256370, OMIM, DOID:1184
600995, OMIM, DOID:1184
610725, OMIM, DOID:1184
614196, OMIM, DOID:1184
614199, OMIM, DOID:1184
615008, OMIM, DOID:1184
615244, OMIM, DOID:1184
615573, OMIM, DOID:1184
615861, OMIM, DOID:1184
155851004, SNOMEDCT_US_2015_03_01, DOID:1184
197611005, SNOMEDCT_US_2015_03_01, DOID:1184
52254009, SNOMEDCT_US_2015_03_01, DOID:1184
C0027726, UMLS_CUI, DOID:1184
D003329, MSH, DOID:11840
C34515, NCI, DOID:11840
23687008, SNOMEDCT_US_2015_03_01, DOID:11840
C0010073, UMLS_CUI, DOID:11840
746.85, ICD9CM, DOID:11843
204373000, SNOMEDCT_US_2015_03_01, DOID:11843
204380003, SNOMEDCT_US_2015_03_01, DOID:11843
28574005, SNOMEDCT_US_2015_03_01, DOID:11843
361215006, SNOMEDCT_US_2015_03_01, DOID:11843
C0158623, UMLS_CUI, DOID:11843
I21, ICD10CM, DOID:11847
I22, ICD10CM, DOID:11847
D003328, MSH, DOID:11847
155304006, SNOMEDCT_US_2015_03_01, DOID:11847
194796000, SNOMEDCT_US_2015_03_01, DOID:11847
266288001, SNOMEDCT_US_2015_03_01, DOID:11847
398274000, SNOMEDCT_US_2015_03_01, DOID:11847
66514008, SNOMEDCT_US_2015_03_01, DOID:11847
C0010072, UMLS_CUI, DOID:11847
367.81, ICD9CM, DOID:11850
81519008, SNOMEDCT_US_2015_03_01, DOID:11850
C0155000, UMLS_CUI, DOID:11850
A30.0, ICD10CM, DOID:11851
030.2, ICD9CM, DOID:11851
14386001, SNOMEDCT_US_2015_03_01, DOID:11851
C0021192, UMLS_CUI, DOID:11851
H50.11, ICD10CM, DOID:11853
378.11, ICD9CM, DOID:11853
D005099, MSH, DOID:11853
194087008, SNOMEDCT_US_2015_03_01, DOID:11853
5725006, SNOMEDCT_US_2015_03_01, DOID:11853
C0152206, UMLS_CUI, DOID:11853
363.04, ICD9CM, DOID:11864
56787009, SNOMEDCT_US_2015_03_01, DOID:11864
C0339394, UMLS_CUI, DOID:11864
207.1, ICD9CM, DOID:11868
188753004, SNOMEDCT_US_2015_03_01, DOID:11868
190042004, SNOMEDCT_US_2015_03_01, DOID:11868
269478004, SNOMEDCT_US_2015_03_01, DOID:11868
48292007, SNOMEDCT_US_2015_03_01, DOID:11868
92810002, SNOMEDCT_US_2015_03_01, DOID:11868
C0152272, UMLS_CUI, DOID:11868
D020429, MSH, DOID:1187
35062009, SNOMEDCT_US_2015_03_01, DOID:1187
359842002, SNOMEDCT_US_2015_03_01, DOID:1187
399076001, SNOMEDCT_US_2015_03_01, DOID:1187
399364006, SNOMEDCT_US_2015_03_01, DOID:1187
C0751932, UMLS_CUI, DOID:1187
G31.01, ICD10CM, DOID:11870
331.11, ICD9CM, DOID:11870
D020774, MSH, DOID:11870
C85008, NCI, DOID:11870
172700, OMIM, DOID:11870
13092008, SNOMEDCT_US_2015_03_01, DOID:11870
154998003, SNOMEDCT_US_2015_03_01, DOID:11870
267688001, SNOMEDCT_US_2015_03_01, DOID:11870
C0236642, UMLS_CUI, DOID:11870
H16.11, ICD10CM, DOID:11871
370.22, ICD9CM, DOID:11871
193769006, SNOMEDCT_US_2015_03_01, DOID:11871
2853006, SNOMEDCT_US_2015_03_01, DOID:11871
C0155076, UMLS_CUI, DOID:11871
H53.61, ICD10CM, DOID:11874
368.63, ICD9CM, DOID:11874
193692003, SNOMEDCT_US_2015_03_01, DOID:11874
50455002, SNOMEDCT_US_2015_03_01, DOID:11874
C0155019, UMLS_CUI, DOID:11874
K12.1, ICD10CM, DOID:11875
D013282, MSH, DOID:11875
196576008, SNOMEDCT_US_2015_03_01, DOID:11875
69254008, SNOMEDCT_US_2015_03_01, DOID:11875
C0038364, UMLS_CUI, DOID:11875
G58.9, ICD10CM, DOID:1188
D020422, MSH, DOID:1188
128189008, SNOMEDCT_US_2015_03_01, DOID:1188
304595001, SNOMEDCT_US_2015_03_01, DOID:1188
C0494491, UMLS_CUI, DOID:1188
D014516, MSH, DOID:11885
C3427, NCI, DOID:11885
126882009, SNOMEDCT_US_2015_03_01, DOID:11885
C0041955, UMLS_CUI, DOID:11885
C6161, NCI, DOID:11887
C1336875, UMLS_CUI, DOID:11887
C6162, NCI, DOID:11888
C1336877, UMLS_CUI, DOID:11888
174.0, ICD9CM, DOID:11889
188147009, SNOMEDCT_US_2015_03_01, DOID:11889
188150007, SNOMEDCT_US_2015_03_01, DOID:11889
C0024621, UMLS_CUI, DOID:11889
C52, ICD10CM, DOID:119
184.0, ICD9CM, DOID:119
D014625, MSH, DOID:119
C3437, NCI, DOID:119
C7410, NCI, DOID:119
126921000, SNOMEDCT_US_2015_03_01, DOID:119
154534007, SNOMEDCT_US_2015_03_01, DOID:119
188210000, SNOMEDCT_US_2015_03_01, DOID:119
363445000, SNOMEDCT_US_2015_03_01, DOID:119
C0042237, UMLS_CUI, DOID:119
C0042258, UMLS_CUI, DOID:119
C51.0, ICD10CM, DOID:11905
184.1, ICD9CM, DOID:11905
C7638, NCI, DOID:11905
188212008, SNOMEDCT_US_2015_03_01, DOID:11905
363446004, SNOMEDCT_US_2015_03_01, DOID:11905
93850006, SNOMEDCT_US_2015_03_01, DOID:11905
C0496814, UMLS_CUI, DOID:11905
L01.09, ICD10CM, DOID:11907
D004473, MSH, DOID:11907
85791004, SNOMEDCT_US_2015_03_01, DOID:11907
C0013568, UMLS_CUI, DOID:11907
K31.84, ICD10CM, DOID:11914
536.3, ICD9CM, DOID:11914
D018589, MSH, DOID:11914
C80512, NCI, DOID:11914
196753007, SNOMEDCT_US_2015_03_01, DOID:11914
235675006, SNOMEDCT_US_2015_03_01, DOID:11914
77164002, SNOMEDCT_US_2015_03_01, DOID:11914
C0152020, UMLS_CUI, DOID:11914
110.3, ICD9CM, DOID:11917
C34535, NCI, DOID:11917
186989008, SNOMEDCT_US_2015_03_01, DOID:11917
186992007, SNOMEDCT_US_2015_03_01, DOID:11917
266150008, SNOMEDCT_US_2015_03_01, DOID:11917
59089002, SNOMEDCT_US_2015_03_01, DOID:11917
C0011638, UMLS_CUI, DOID:11917
D010524, MSH, DOID:1192
D018317, MSH, DOID:1192
C3321, NCI, DOID:1192
C4972, NCI, DOID:1192
115242003, SNOMEDCT_US_2015_03_01, DOID:1192
126980002, SNOMEDCT_US_2015_03_01, DOID:1192
134214003, SNOMEDCT_US_2015_03_01, DOID:1192
189946005, SNOMEDCT_US_2015_03_01, DOID:1192
189953001, SNOMEDCT_US_2015_03_01, DOID:1192
C0031118, UMLS_CUI, DOID:1192
C0206727, UMLS_CUI, DOID:1192
C33, ICD10CM, DOID:11920
162.0, ICD9CM, DOID:11920
C9346, NCI, DOID:11920
187855003, SNOMEDCT_US_2015_03_01, DOID:11920
269562004, SNOMEDCT_US_2015_03_01, DOID:11920
363432004, SNOMEDCT_US_2015_03_01, DOID:11920
C0153489, UMLS_CUI, DOID:11920
D006258, MSH, DOID:11934
C3077, NCI, DOID:11934
255055008, SNOMEDCT_US_2015_03_01, DOID:11934
C0018671, UMLS_CUI, DOID:11934
0004226, EFO, DOID:11949
A81.0, ICD10CM, DOID:11949
A81.00, ICD10CM, DOID:11949
046.1, ICD9CM, DOID:11949
D007562, MSH, DOID:11949
C26802, NCI, DOID:11949
123400, OMIM, DOID:11949
155061007, SNOMEDCT_US_2015_03_01, DOID:11949
792004, SNOMEDCT_US_2015_03_01, DOID:11949
79358009, SNOMEDCT_US_2015_03_01, DOID:11949
C0022336, UMLS_CUI, DOID:11949
C27025, NCI, DOID:1195
129611009, SNOMEDCT_US_2015_03_01, DOID:1195
230599000, SNOMEDCT_US_2015_03_01, DOID:1195
C0238309, UMLS_CUI, DOID:1195
K20, ICD10CM, DOID:11963
K20.9, ICD10CM, DOID:11963
530.1, ICD9CM, DOID:11963
530.10, ICD9CM, DOID:11963
D004941, MSH, DOID:11963
C9224, NCI, DOID:11963
155673008, SNOMEDCT_US_2015_03_01, DOID:11963
16761005, SNOMEDCT_US_2015_03_01, DOID:11963
196605000, SNOMEDCT_US_2015_03_01, DOID:11963
266498005, SNOMEDCT_US_2015_03_01, DOID:11963
C0014868, UMLS_CUI, DOID:11963
N95.2, ICD10CM, DOID:11968
627.3, ICD9CM, DOID:11968
156054004, SNOMEDCT_US_2015_03_01, DOID:11968
52441000, SNOMEDCT_US_2015_03_01, DOID:11968
C0156409, UMLS_CUI, DOID:11968
D013580, MSH, DOID:11971
C0039093, UMLS_CUI, DOID:11971
H47.31, ICD10CM, DOID:11975
H47.319, ICD10CM, DOID:11975
Q14.2, ICD10CM, DOID:11975
377.23, ICD9CM, DOID:11975
C535970, MSH, DOID:11975
120430, OMIM, DOID:11975
155191004, SNOMEDCT_US_2015_03_01, DOID:11975
17541006, SNOMEDCT_US_2015_03_01, DOID:11975
194049000, SNOMEDCT_US_2015_03_01, DOID:11975
204184001, SNOMEDCT_US_2015_03_01, DOID:11975
267744000, SNOMEDCT_US_2015_03_01, DOID:11975
44295002, SNOMEDCT_US_2015_03_01, DOID:11975
C0155299, UMLS_CUI, DOID:11975
5000-0060, CSP, DOID:11976
A05.1, ICD10CM, DOID:11976
D001906, MSH, DOID:11976
C84599, NCI, DOID:11976
154276003, SNOMEDCT_US_2015_03_01, DOID:11976
186110004, SNOMEDCT_US_2015_03_01, DOID:11976
266177004, SNOMEDCT_US_2015_03_01, DOID:11976
398523009, SNOMEDCT_US_2015_03_01, DOID:11976
398530003, SNOMEDCT_US_2015_03_01, DOID:11976
398565003, SNOMEDCT_US_2015_03_01, DOID:11976
414531002, SNOMEDCT_US_2015_03_01, DOID:11976
49248004, SNOMEDCT_US_2015_03_01, DOID:11976
C0006057, UMLS_CUI, DOID:11976
278.01, ICD9CM, DOID:11981
D009767, MSH, DOID:11981
C34858, NCI, DOID:11981
190967003, SNOMEDCT_US_2015_03_01, DOID:11981
238136002, SNOMEDCT_US_2015_03_01, DOID:11981
389986000, SNOMEDCT_US_2015_03_01, DOID:11981
C0028756, UMLS_CUI, DOID:11981
Q87.1, ICD10CM, DOID:11983
759.81, ICD9CM, DOID:11983
D011218, MSH, DOID:11983
C75463, NCI, DOID:11983
176270, OMIM, DOID:11983
205794007, SNOMEDCT_US_2015_03_01, DOID:11983
89392001, SNOMEDCT_US_2015_03_01, DOID:11983
C0032897, UMLS_CUI, DOID:11983
I42.1, ICD10CM, DOID:11984
425.1, ICD9CM, DOID:11984
425.11, ICD9CM, DOID:11984
05410, KEGG, DOID:11984
D002312, MSH, DOID:11984
D024741, MSH, DOID:11984
C34449, NCI, DOID:11984
C84773, NCI, DOID:11984
115195, OMIM, DOID:11984
115196, OMIM, DOID:11984
115197, OMIM, DOID:11984
192600, OMIM, DOID:11984
600858, OMIM, DOID:11984
608751, OMIM, DOID:11984
608758, OMIM, DOID:11984
612098, OMIM, DOID:11984
612124, OMIM, DOID:11984
613243, OMIM, DOID:11984
613251, OMIM, DOID:11984
613255, OMIM, DOID:11984
613690, OMIM, DOID:11984
613765, OMIM, DOID:11984
613838, OMIM, DOID:11984
613873, OMIM, DOID:11984
613874, OMIM, DOID:11984
613875, OMIM, DOID:11984
613876, OMIM, DOID:11984
614676, OMIM, DOID:11984
155, ORDO, DOID:11984
15471000, SNOMEDCT_US_2015_03_01, DOID:11984
155351008, SNOMEDCT_US_2015_03_01, DOID:11984
233873004, SNOMEDCT_US_2015_03_01, DOID:11984
266301006, SNOMEDCT_US_2015_03_01, DOID:11984
389998005, SNOMEDCT_US_2015_03_01, DOID:11984
389999002, SNOMEDCT_US_2015_03_01, DOID:11984
45227007, SNOMEDCT_US_2015_03_01, DOID:11984
83978005, SNOMEDCT_US_2015_03_01, DOID:11984
C0007194, UMLS_CUI, DOID:11984
C0949658, UMLS_CUI, DOID:11984
H11.12, ICD10CM, DOID:11988
372.54, ICD9CM, DOID:11988
13706005, SNOMEDCT_US_2015_03_01, DOID:11988
C0155162, UMLS_CUI, DOID:11988
A21.0, ICD10CM, DOID:11990
021.0, ICD9CM, DOID:11990
37722001, SNOMEDCT_US_2015_03_01, DOID:11990
C0152941, UMLS_CUI, DOID:11990
Q78.8, ICD10CM, DOID:11991
756.53, ICD9CM, DOID:11991
D010023, MSH, DOID:11991
C84985, NCI, DOID:11991
9147009, SNOMEDCT_US_2015_03_01, DOID:11991
C0029455, UMLS_CUI, DOID:11991
N50.0, ICD10CM, DOID:11994
608.3, ICD9CM, DOID:11994
155938008, SNOMEDCT_US_2015_03_01, DOID:11994
17585008, SNOMEDCT_US_2015_03_01, DOID:11994
249242001, SNOMEDCT_US_2015_03_01, DOID:11994
C0156312, UMLS_CUI, DOID:11994
N44.0, ICD10CM, DOID:11996
N44.00, ICD10CM, DOID:11996
N44.02, ICD10CM, DOID:11996
608.2, ICD9CM, DOID:11996
608.20, ICD9CM, DOID:11996
D013086, MSH, DOID:11996
C26885, NCI, DOID:11996
187400, OMIM, DOID:11996
155937003, SNOMEDCT_US_2015_03_01, DOID:11996
198045001, SNOMEDCT_US_2015_03_01, DOID:11996
198046000, SNOMEDCT_US_2015_03_01, DOID:11996
198048004, SNOMEDCT_US_2015_03_01, DOID:11996
49198006, SNOMEDCT_US_2015_03_01, DOID:11996
81996005, SNOMEDCT_US_2015_03_01, DOID:11996
C0037856, UMLS_CUI, DOID:11996
N43.4, ICD10CM, DOID:11997
N43.40, ICD10CM, DOID:11997
N50.3, ICD10CM, DOID:11997
608.1, ICD9CM, DOID:11997
D013088, MSH, DOID:11997
C3865, NCI, DOID:11997
155936007, SNOMEDCT_US_2015_03_01, DOID:11997
155941004, SNOMEDCT_US_2015_03_01, DOID:11997
43077002, SNOMEDCT_US_2015_03_01, DOID:11997
49263001, SNOMEDCT_US_2015_03_01, DOID:11997
C0037859, UMLS_CUI, DOID:11997
C57, ICD10CM, DOID:120
184, ICD9CM, DOID:120
D005833, MSH, DOID:120
C3053, NCI, DOID:120
C4913, NCI, DOID:120
126907002, SNOMEDCT_US_2015_03_01, DOID:120
188207007, SNOMEDCT_US_2015_03_01, DOID:120
C0017416, UMLS_CUI, DOID:120
C0153585, UMLS_CUI, DOID:120
C0699889, UMLS_CUI, DOID:120
C6248, NCI, DOID:12001
C1336773, UMLS_CUI, DOID:12001
C6050, NCI, DOID:12002
C1336774, UMLS_CUI, DOID:12002
C4448, NCI, DOID:12003
254620000, SNOMEDCT_US_2015_03_01, DOID:12003
C0345946, UMLS_CUI, DOID:12003
C5122, NCI, DOID:1201
126971002, SNOMEDCT_US_2015_03_01, DOID:1201
C1263897, UMLS_CUI, DOID:1201
H47.01, ICD10CM, DOID:12010
377.41, ICD9CM, DOID:12010
D018917, MSH, DOID:12010
14357004, SNOMEDCT_US_2015_03_01, DOID:12010
C0155305, UMLS_CUI, DOID:12010
C71.1, ICD10CM, DOID:12016
191.1, ICD9CM, DOID:12016
C5572, NCI, DOID:12016
126954003, SNOMEDCT_US_2015_03_01, DOID:12016
363467004, SNOMEDCT_US_2015_03_01, DOID:12016
93807001, SNOMEDCT_US_2015_03_01, DOID:12016
C0153635, UMLS_CUI, DOID:12016
C1263886, UMLS_CUI, DOID:12016
E26.0, ICD10CM, DOID:12028
E26.01, ICD10CM, DOID:12028
255.12, ICD9CM, DOID:12028
D006929, MSH, DOID:12028
C34510, NCI, DOID:12028
13536004, SNOMEDCT_US_2015_03_01, DOID:12028
154709005, SNOMEDCT_US_2015_03_01, DOID:12028
190506003, SNOMEDCT_US_2015_03_01, DOID:12028
190507007, SNOMEDCT_US_2015_03_01, DOID:12028
258117004, SNOMEDCT_US_2015_03_01, DOID:12028
267484005, SNOMEDCT_US_2015_03_01, DOID:12028
C1384514, UMLS_CUI, DOID:12028
H44.13, ICD10CM, DOID:12029
360.11, ICD9CM, DOID:12029
D009879, MSH, DOID:12029
75315001, SNOMEDCT_US_2015_03_01, DOID:12029
C0029077, UMLS_CUI, DOID:12029
292.8, ICD9CM, DOID:1203
292.89, ICD9CM, DOID:1203
C0154325, UMLS_CUI, DOID:1203
H44.11, ICD10CM, DOID:12030
360.12, ICD9CM, DOID:12030
D015864, MSH, DOID:12030
C84989, NCI, DOID:12030
75614007, SNOMEDCT_US_2015_03_01, DOID:12030
C0030343, UMLS_CUI, DOID:12030
P57.0, ICD10CM, DOID:12043
773.4, ICD9CM, DOID:12043
C101270, NCI, DOID:12043
157135006, SNOMEDCT_US_2015_03_01, DOID:12043
206433007, SNOMEDCT_US_2015_03_01, DOID:12043
268880009, SNOMEDCT_US_2015_03_01, DOID:12043
359007, SNOMEDCT_US_2015_03_01, DOID:12043
C0270204, UMLS_CUI, DOID:12043
T78.40, ICD10CM, DOID:1205
D006967, MSH, DOID:1205
C3114, NCI, DOID:1205
106190000, SNOMEDCT_US_2015_03_01, DOID:1205
127072000, SNOMEDCT_US_2015_03_01, DOID:1205
157754004, SNOMEDCT_US_2015_03_01, DOID:1205
157758001, SNOMEDCT_US_2015_03_01, DOID:1205
212998004, SNOMEDCT_US_2015_03_01, DOID:1205
212999007, SNOMEDCT_US_2015_03_01, DOID:1205
21957007, SNOMEDCT_US_2015_03_01, DOID:1205
257550005, SNOMEDCT_US_2015_03_01, DOID:1205
269284003, SNOMEDCT_US_2015_03_01, DOID:1205
269432007, SNOMEDCT_US_2015_03_01, DOID:1205
274211000, SNOMEDCT_US_2015_03_01, DOID:1205
282092005, SNOMEDCT_US_2015_03_01, DOID:1205
418168000, SNOMEDCT_US_2015_03_01, DOID:1205
418634005, SNOMEDCT_US_2015_03_01, DOID:1205
418925002, SNOMEDCT_US_2015_03_01, DOID:1205
421668005, SNOMEDCT_US_2015_03_01, DOID:1205
421961002, SNOMEDCT_US_2015_03_01, DOID:1205
91232002, SNOMEDCT_US_2015_03_01, DOID:1205
C0020517, UMLS_CUI, DOID:1205
B45, ICD10CM, DOID:12053
B45.9, ICD10CM, DOID:12053
117.5, ICD9CM, DOID:12053
D003453, MSH, DOID:12053
C2967, NCI, DOID:12053
187090005, SNOMEDCT_US_2015_03_01, DOID:12053
187097008, SNOMEDCT_US_2015_03_01, DOID:12053
187494009, SNOMEDCT_US_2015_03_01, DOID:12053
20850004, SNOMEDCT_US_2015_03_01, DOID:12053
42386007, SNOMEDCT_US_2015_03_01, DOID:12053
C0010414, UMLS_CUI, DOID:12053
D86.81, ICD10CM, DOID:12055
321.4, ICD9CM, DOID:12055
192673008, SNOMEDCT_US_2015_03_01, DOID:12055
C0154648, UMLS_CUI, DOID:12055
F84.2, ICD10CM, DOID:1206
D015518, MSH, DOID:1206
C75488, NCI, DOID:1206
312750, OMIM, DOID:1206
613454, OMIM, DOID:1206
